station,n_chargers,faults,replication,seed,mean_utilization,mean_wait,p_wait_gt_10min,p_wait_gt_15min,throughput_per_hour,n_sessions,fault_fraction,drain_cap_hit
Nanhu_Technology Park,2,off,0,42,0.7644090641066063,190.87061089045093,0.6919866444073456,0.6686143572621035,1.663888888888889,1198,0.0,False
Nanhu_Technology Park,2,off,1,43,0.8394715660183387,223.50618104787412,0.8011844331641286,0.7791878172588832,1.6416666666666666,1182,0.0,False
Nanhu_Technology Park,2,off,2,44,0.7570142498300436,122.96020421092214,0.7052896725440806,0.6809403862300588,1.6541666666666666,1191,0.0,False
Nanhu_Technology Park,2,off,3,45,0.8048537981847851,230.6269262037441,0.7723970944309927,0.751412429378531,1.7208333333333334,1239,0.0,False
Nanhu_Technology Park,2,off,4,46,0.8017028601404327,173.78852810052555,0.7547797173732336,0.7323358270989194,1.6708333333333334,1203,0.0,False
Nanhu_Technology Park,2,off,5,47,0.7795041422447367,123.25455502619998,0.7306397306397306,0.7070707070707071,1.65,1188,0.0,False
Nanhu_Technology Park,2,off,6,48,0.7813907557049854,181.24323479472048,0.7294938917975567,0.7172774869109948,1.5916666666666666,1146,0.0,False
Nanhu_Technology Park,2,off,7,49,0.8495238269606243,374.46042711381483,0.8135313531353136,0.8044554455445545,1.6833333333333333,1212,0.0,False
Nanhu_Technology Park,2,off,8,50,0.7441463425471593,133.91195651993797,0.6836007130124777,0.6586452762923352,1.5583333333333333,1122,0.0,False
Nanhu_Technology Park,2,off,9,51,0.7830582112143158,190.2568589942178,0.7397372742200329,0.7085385878489326,1.6916666666666667,1218,0.0,False
Nanhu_Technology Park,2,off,10,52,0.7283752368732626,145.39377478922242,0.6993810786914235,0.6790450928381963,1.5708333333333333,1131,0.0,False
Nanhu_Technology Park,2,off,11,53,0.8588735938129877,360.4226105360383,0.8453267162944582,0.8329197684036393,1.6791666666666667,1209,0.0,False
Nanhu_Technology Park,2,off,12,54,0.8006935713388249,134.9537033754028,0.739240506329114,0.7139240506329114,1.6458333333333333,1185,0.0,False
Nanhu_Technology Park,2,off,13,55,0.7976378719375474,149.54117890859956,0.7647058823529411,0.75,1.7,1224,0.0,False
Nanhu_Technology Park,2,off,14,56,0.8043265141847127,327.201489611795,0.8,0.7846808510638298,1.6319444444444444,1175,0.0,False
Nanhu_Technology Park,2,off,15,57,0.7583744475118319,104.63127141734277,0.6690203000882613,0.6443071491615181,1.573611111111111,1133,0.0,False
Nanhu_Technology Park,2,off,16,58,0.7853268037962752,143.66888483888556,0.7566409597257926,0.7412167952013711,1.6208333333333333,1167,0.0,False
Nanhu_Technology Park,2,off,17,59,0.8260841526028623,248.95056253596294,0.7914893617021277,0.7761702127659574,1.6319444444444444,1175,0.0,False
Nanhu_Technology Park,2,off,18,60,0.7085744232692373,100.50654300837566,0.6483704974271012,0.6243567753001715,1.6194444444444445,1166,0.0,False
Nanhu_Technology Park,2,off,19,61,0.782284780080226,110.7104965458594,0.705574912891986,0.6803135888501742,1.5944444444444446,1148,0.0,False
Nanhu_Technology Park,2,off,20,62,0.8274448271451537,280.7653589223892,0.7875,0.7666666666666667,1.6666666666666667,1200,0.0,False
Nanhu_Technology Park,2,off,21,63,0.702752206998027,158.25290832063789,0.6392352452202826,0.6201163757273483,1.6708333333333334,1203,0.0,False
Nanhu_Technology Park,2,off,22,64,0.808751485771067,169.19398211456112,0.7408312958435208,0.7147514262428688,1.7041666666666666,1227,0.0,False
Nanhu_Technology Park,2,off,23,65,0.8151684112331009,203.25501830844243,0.7840616966580977,0.7686375321336761,1.6208333333333333,1167,0.0,False
Nanhu_Technology Park,2,off,24,66,0.7986395217850766,239.14935444797473,0.7627705627705628,0.7437229437229437,1.6041666666666667,1155,0.0,False
Nanhu_Technology Park,2,off,25,67,0.831482341588354,277.4008866507085,0.8186356073211315,0.7995008319467554,1.6694444444444445,1202,0.0,False
Nanhu_Technology Park,2,off,26,68,0.8582085695920985,254.63970588422853,0.8171953255425709,0.8030050083472454,1.663888888888889,1198,0.0,False
Nanhu_Technology Park,2,off,27,69,0.7402523825926108,126.1195508605232,0.6830553116769096,0.66900790166813,1.5819444444444444,1139,0.0,False
Nanhu_Technology Park,2,off,28,70,0.7538177049132571,80.28484144829187,0.6957236842105263,0.665296052631579,1.6888888888888889,1216,0.0,False
Nanhu_Technology Park,2,off,29,71,0.8257987521807534,277.40731625786526,0.7703952901597981,0.7569386038687973,1.6513888888888888,1189,0.0,False
Nanhu_Technology Park,2,off,30,72,0.7338317959038408,112.7727625034354,0.6752136752136753,0.6487179487179487,1.625,1170,0.0,False
Nanhu_Technology Park,2,off,31,73,0.7920442402531185,267.6027547158479,0.7442650807136788,0.7221750212404418,1.6347222222222222,1177,0.0,False
Nanhu_Technology Park,2,off,32,74,0.7870767078462612,170.51567828004008,0.7802653399668324,0.7570480928689884,1.675,1206,0.0,False
Nanhu_Technology Park,2,off,33,75,0.8673382701076446,307.0238305661642,0.842668863261944,0.8270181219110379,1.6861111111111111,1214,0.0,False
Nanhu_Technology Park,2,off,34,76,0.7962087517818689,205.1860525711822,0.7383820998278829,0.7082616179001722,1.613888888888889,1162,0.0,False
Nanhu_Technology Park,2,off,35,77,0.7988150450278511,204.4115237357852,0.7554621848739496,0.7352941176470589,1.6527777777777777,1190,0.0,False
Nanhu_Technology Park,2,off,36,78,0.7248539233175852,138.05455565420175,0.7276559865092749,0.7065767284991569,1.6472222222222221,1186,0.0,False
Nanhu_Technology Park,2,off,37,79,0.7891064084368576,138.72615207583885,0.7313943541488451,0.7159965782720273,1.6236111111111111,1169,0.0,False
Nanhu_Technology Park,2,off,38,80,0.762719537746881,198.758854523883,0.714759535655058,0.6956882255389718,1.675,1206,0.0,False
Nanhu_Technology Park,2,off,39,81,0.8290466014133495,297.64572632496106,0.8196457326892109,0.8043478260869565,1.725,1242,0.0,False
Nanhu_Technology Park,2,off,40,82,0.8223139070227417,256.9218204078191,0.7528684907325685,0.732568402471315,1.573611111111111,1133,0.0,False
Nanhu_Technology Park,2,off,41,83,0.7757923519052936,180.55919238501698,0.711971197119712,0.693969396939694,1.5430555555555556,1111,0.0,False
Nanhu_Technology Park,2,off,42,84,0.7773654453027827,164.71487848169824,0.7383333333333333,0.7183333333333334,1.6666666666666667,1200,0.0,False
Nanhu_Technology Park,2,off,43,85,0.7862293611582124,209.80584500795223,0.7362068965517241,0.7206896551724138,1.6111111111111112,1160,0.0,False
Nanhu_Technology Park,2,off,44,86,0.6935366921903205,68.58186200292029,0.6188811188811189,0.5961538461538461,1.5888888888888888,1144,0.0,False
Nanhu_Technology Park,2,off,45,87,0.7490246880498937,113.22567009889706,0.6986899563318777,0.6655021834061136,1.5902777777777777,1145,0.0,False
Nanhu_Technology Park,2,off,46,88,0.7831157037464281,125.73024044184118,0.7346938775510204,0.7227891156462585,1.6333333333333333,1176,0.0,False
Nanhu_Technology Park,2,off,47,89,0.7818806075741203,283.8862341086106,0.7251223491027733,0.6998368678629691,1.7027777777777777,1226,0.0,False
Nanhu_Technology Park,2,off,48,90,0.8188658695535522,283.9035283241596,0.7692307692307693,0.7484874675885912,1.6069444444444445,1157,0.0,False
Nanhu_Technology Park,2,off,49,91,0.8696391247829376,280.4874746228635,0.8543613707165109,0.8434579439252337,1.7833333333333334,1284,0.0,False
Nanhu_Technology Park,4,off,0,42,0.3822604897199053,8.898947783897244,0.14440734557595994,0.12186978297161936,1.663888888888889,1198,0.0,False
Nanhu_Technology Park,4,off,1,43,0.4132497517561495,6.945570848547529,0.15397631133671744,0.1319796954314721,1.6416666666666666,1182,0.0,False
Nanhu_Technology Park,4,off,2,44,0.3816802399051366,4.712399296881372,0.13350125944584382,0.10327455919395466,1.6541666666666666,1191,0.0,False
Nanhu_Technology Park,4,off,3,45,0.4025420379441216,3.5007251401643527,0.11218724778046812,0.08797417271993543,1.7208333333333334,1239,0.0,False
Nanhu_Technology Park,4,off,4,46,0.39973891667726297,4.803630434470578,0.0773067331670823,0.0656691604322527,1.6708333333333334,1203,0.0,False
Nanhu_Technology Park,4,off,5,47,0.39271370036236697,2.5539070763847542,0.0867003367003367,0.06481481481481481,1.65,1188,0.0,False
Nanhu_Technology Park,4,off,6,48,0.393697776292088,2.7620991167595843,0.08726003490401396,0.06631762652705062,1.5916666666666666,1146,0.0,False
Nanhu_Technology Park,4,off,7,49,0.4311027459754588,11.992297368727373,0.15594059405940594,0.13366336633663367,1.6833333333333333,1212,0.0,False
Nanhu_Technology Park,4,off,8,50,0.3720942941385221,3.546596471515333,0.09714795008912656,0.07932263814616755,1.5583333333333333,1122,0.0,False
Nanhu_Technology Park,4,off,9,51,0.3847059567512572,4.862453481938652,0.12151067323481117,0.09852216748768473,1.6916666666666667,1218,0.0,False
Nanhu_Technology Park,4,off,10,52,0.36315046604570805,4.388020340922858,0.10786914235190097,0.08841732979664015,1.5708333333333333,1131,0.0,False
Nanhu_Technology Park,4,off,11,53,0.4220074150862095,12.973340732612563,0.2109181141439206,0.18775847808105872,1.6791666666666667,1209,0.0,False
Nanhu_Technology Park,4,off,12,54,0.3985782634798923,4.871539535017196,0.11139240506329114,0.08945147679324894,1.6458333333333333,1185,0.0,False
Nanhu_Technology Park,4,off,13,55,0.3986005963063085,5.4777890477380025,0.12908496732026145,0.10212418300653595,1.7,1224,0.0,False
Nanhu_Technology Park,4,off,14,56,0.3996882645615049,6.795109765820156,0.1302127659574468,0.1072340425531915,1.6319444444444444,1175,0.0,False
Nanhu_Technology Park,4,off,15,57,0.3770168475913053,1.965975473352676,0.06619593998234775,0.05472197705207414,1.573611111111111,1133,0.0,False
