station,n_chargers,activation_mode,faults,n_reps_clean,n_reps_drain_hit,mean_utilization_mean,mean_utilization_std,mean_utilization_ci95,mean_utilization_static_mean,mean_utilization_static_std,mean_utilization_static_ci95,mean_wait_mean,mean_wait_std,mean_wait_ci95,p_wait_gt_15min_mean,p_wait_gt_15min_std,p_wait_gt_15min_ci95,active_charger_hours_mean,active_charger_hours_std,active_charger_hours_ci95,scheduled_charger_hours_mean,scheduled_charger_hours_std,scheduled_charger_hours_ci95,n_sessions_mean,n_sessions_std,n_sessions_ci95,fault_fraction_mean,fault_fraction_std,fault_fraction_ci95,throughput_per_hour_mean,throughput_per_hour_std,throughput_per_hour_ci95,p_wait_gt_10min_mean,p_wait_gt_10min_std,p_wait_gt_10min_ci95,median_wait_mean,median_wait_std,median_wait_ci95,p95_wait_mean,p95_wait_std,p95_wait_ci95,p_wait_gt_15min_upper95
Xiuzhou_Expressway Service District A,16,heuristic_historical,ON,50,0,0.29575728684397967,0.018985138746085383,0.005262411976856781,0.06164411319911931,0.003967019795303149,0.0010996017865571696,1.837021016135403,1.3670808241683778,0.3789354715102252,0.0292533873457234,0.014241770025955452,0.003947617247289346,2401.0671356488638,0.9025492339598437,0.2501738840055899,2400.0,0.0,0.0,616.52,21.417039944866332,5.936500597759593,0.16909287558380218,0.01699925109608471,0.004711952004252664,0.8559444444444446,0.029792285023367726,0.008258000092689769,0.03597303675754564,0.015300622553811724,0.0042411161939570315,0.0,0.0,0.0,4.579633016943223,6.878669865497006,1.906670010115104,0.03320100459301274
Xiuzhou_Expressway Service District A,18,heuristic_historical,ON,50,0,0.29575728684397967,0.018985138746085383,0.005262411976856781,0.054794767288106054,0.0035262398180472446,0.00097742381027304,1.837021016135403,1.3670808241683778,0.3789354715102252,0.0292533873457234,0.014241770025955452,0.003947617247289346,2401.0671356488638,0.9025492339598437,0.2501738840055899,2400.0,0.0,0.0,616.52,21.417039944866332,5.936500597759593,0.16909287558380218,0.01699925109608471,0.004711952004252664,0.8559444444444446,0.029792285023367726,0.008258000092689769,0.03597303675754564,0.015300622553811724,0.0042411161939570315,0.0,0.0,0.0,4.579633016943223,6.878669865497006,1.906670010115104,0.03320100459301274
Xiuzhou_Expressway Service District A,20,heuristic_historical,ON,50,0,0.29575728684397967,0.018985138746085383,0.005262411976856781,0.04931529055929545,0.0031736158362425204,0.0008796814292457358,1.837021016135403,1.3670808241683778,0.3789354715102252,0.0292533873457234,0.014241770025955452,0.003947617247289346,2401.0671356488638,0.9025492339598437,0.2501738840055899,2400.0,0.0,0.0,616.52,21.417039944866332,5.936500597759593,0.16909287558380218,0.01699925109608471,0.004711952004252664,0.8559444444444446,0.029792285023367726,0.008258000092689769,0.03597303675754564,0.015300622553811724,0.0042411161939570315,0.0,0.0,0.0,4.579633016943223,6.878669865497006,1.906670010115104,0.03320100459301274
Xiuzhou_Expressway Service District A,22,heuristic_historical,ON,50,0,0.29575728684397967,0.018985138746085383,0.005262411976856781,0.04483208232663223,0.002885105305675018,0.0007997103902233962,1.837021016135403,1.3670808241683778,0.3789354715102252,0.0292533873457234,0.014241770025955452,0.003947617247289346,2401.0671356488638,0.9025492339598437,0.2501738840055899,2400.0,0.0,0.0,616.52,21.417039944866332,5.936500597759593,0.16909287558380218,0.01699925109608471,0.004711952004252664,0.8559444444444446,0.029792285023367726,0.008258000092689769,0.03597303675754564,0.015300622553811724,0.0042411161939570315,0.0,0.0,0.0,4.579633016943223,6.878669865497006,1.906670010115104,0.03320100459301274
Xiuzhou_Expressway Service District A,24,heuristic_historical,ON,50,0,0.29575728684397967,0.018985138746085383,0.005262411976856781,0.04109607546607954,0.0026446798635354333,0.0007330678577047798,1.837021016135403,1.3670808241683778,0.3789354715102252,0.0292533873457234,0.014241770025955452,0.003947617247289346,2401.0671356488638,0.9025492339598437,0.2501738840055899,2400.0,0.0,0.0,616.52,21.417039944866332,5.936500597759593,0.16909287558380218,0.01699925109608471,0.004711952004252664,0.8559444444444446,0.029792285023367726,0.008258000092689769,0.03597303675754564,0.015300622553811724,0.0042411161939570315,0.0,0.0,0.0,4.579633016943223,6.878669865497006,1.906670010115104,0.03320100459301274
Xiuzhou_Expressway Service District A,26,heuristic_historical,ON,50,0,0.29575728684397967,0.018985138746085383,0.005262411976856781,0.03793483889176572,0.0024412429509557848,0.0006766780224967199,1.837021016135403,1.3670808241683778,0.3789354715102252,0.0292533873457234,0.014241770025955452,0.003947617247289346,2401.0671356488638,0.9025492339598437,0.2501738840055899,2400.0,0.0,0.0,616.52,21.417039944866332,5.936500597759593,0.16909287558380218,0.01699925109608471,0.004711952004252664,0.8559444444444446,0.029792285023367726,0.008258000092689769,0.03597303675754564,0.015300622553811724,0.0042411161939570315,0.0,0.0,0.0,4.579633016943223,6.878669865497006,1.906670010115104,0.03320100459301274
Xiuzhou_Expressway Service District A,28,heuristic_historical,ON,50,0,0.29575728684397967,0.018985138746085383,0.005262411976856781,0.03522520754235389,0.0022668684544589427,0.0006283438780326684,1.837021016135403,1.3670808241683778,0.3789354715102252,0.0292533873457234,0.014241770025955452,0.003947617247289346,2401.0671356488638,0.9025492339598437,0.2501738840055899,2400.0,0.0,0.0,616.52,21.417039944866332,5.936500597759593,0.16909287558380218,0.01699925109608471,0.004711952004252664,0.8559444444444446,0.029792285023367726,0.008258000092689769,0.03597303675754564,0.015300622553811724,0.0042411161939570315,0.0,0.0,0.0,4.579633016943223,6.878669865497006,1.906670010115104,0.03320100459301274
Xiuzhou_Expressway Service District A,30,heuristic_historical,ON,50,0,0.29575728684397967,0.018985138746085383,0.005262411976856781,0.03287686037286363,0.0021157438908283458,0.0005864542861638236,1.837021016135403,1.3670808241683778,0.3789354715102252,0.0292533873457234,0.014241770025955452,0.003947617247289346,2401.0671356488638,0.9025492339598437,0.2501738840055899,2400.0,0.0,0.0,616.52,21.417039944866332,5.936500597759593,0.16909287558380218,0.01699925109608471,0.004711952004252664,0.8559444444444446,0.029792285023367726,0.008258000092689769,0.03597303675754564,0.015300622553811724,0.0042411161939570315,0.0,0.0,0.0,4.579633016943223,6.878669865497006,1.906670010115104,0.03320100459301274
Xiuzhou_Expressway Service District A,2,heuristic_historical,OFF,50,0,0.4267355871362066,0.028936822658886287,0.008020878023011685,0.4267355871362066,0.028936822658886287,0.008020878023011685,35.71722050757197,11.06438983866293,3.066892393167154,0.32838292181661627,0.03978464480282113,0.011027740913851797,1440.0,0.0,0.0,1440.0,0.0,0.0,616.52,21.417039944866332,5.936500597759593,0.0,0.0,0.0,0.8562777777777779,0.029745888812314356,0.008245139719110547,0.3539131305521759,0.038533796356516714,0.010681023413753342,0.0,0.0,0.0,199.19571045297053,78.31822729386533,21.7087050471206,0.33941066273046805
Xiuzhou_Expressway Service District A,4,heuristic_historical,OFF,50,0,0.27317031253047097,0.01868368254895954,0.005178852582139171,0.21347799791986635,0.014638112549263073,0.004057477789763481,1.5913171458923534,1.017284075206882,0.2819767594449738,0.02924566798861061,0.014259098624280734,0.0039524204896879776,2250.645986173213,0.740663644385496,0.2053014879251437,2250.0,0.0,0.0,616.52,21.417039944866332,5.936500597759593,0.0,0.0,0.0,0.8562777777777779,0.029745888812314356,0.008245139719110547,0.03525856229221866,0.014800199879858637,0.004102406105602033,0.0,0.0,0.0,4.465619505450299,6.891368918619115,1.9101900080534022,0.03319808847829859
Xiuzhou_Expressway Service District A,6,heuristic_historical,OFF,50,0,0.2560945622614867,0.01751687213300643,0.004855429235607191,0.14231866527991088,0.009758741699508714,0.0027049851931756535,1.0090191967975024,0.7286347367226149,0.20196724483109718,0.01697691372121932,0.009397772063766675,0.002604929514899285,2400.714022954997,0.7480300266019656,0.20734334490183012,2400.0,0.0,0.0,616.52,21.417039944866332,5.936500597759593,0.0,0.0,0.0,0.8562777777777779,0.029745888812314356,0.008245139719110547,0.02156213869387682,0.010308193117205674,0.002857285355942998,0.0,0.0,0.0,0.5635771634833309,2.566205628633271,0.7113159095548637,0.019581843236118605
Xiuzhou_Expressway Service District A,8,heuristic_historical,OFF,50,0,0.2560945622614867,0.01751687213300643,0.004855429235607191,0.10673899895993318,0.007319056274631536,0.0020287388948817403,1.0090191967975024,0.7286347367226149,0.20196724483109718,0.01697691372121932,0.009397772063766675,0.002604929514899285,2400.714022954997,0.7480300266019656,0.20734334490183012,2400.0,0.0,0.0,616.52,21.417039944866332,5.936500597759593,0.0,0.0,0.0,0.8562777777777779,0.029745888812314356,0.008245139719110547,0.02156213869387682,0.010308193117205674,0.002857285355942998,0.0,0.0,0.0,0.5635771634833309,2.566205628633271,0.7113159095548637,0.019581843236118605
Xiuzhou_Expressway Service District A,10,heuristic_historical,OFF,50,0,0.2560945622614867,0.01751687213300643,0.004855429235607191,0.08539119916794653,0.005855245019705228,0.0016229911159053921,1.0090191967975024,0.7286347367226149,0.20196724483109718,0.01697691372121932,0.009397772063766675,0.002604929514899285,2400.714022954997,0.7480300266019656,0.20734334490183012,2400.0,0.0,0.0,616.52,21.417039944866332,5.936500597759593,0.0,0.0,0.0,0.8562777777777779,0.029745888812314356,0.008245139719110547,0.02156213869387682,0.010308193117205674,0.002857285355942998,0.0,0.0,0.0,0.5635771634833309,2.566205628633271,0.7113159095548637,0.019581843236118605
Xiuzhou_Expressway Service District A,12,heuristic_historical,OFF,50,0,0.2560945622614867,0.01751687213300643,0.004855429235607191,0.07115933263995544,0.004879370849754357,0.0013524925965878267,1.0090191967975024,0.7286347367226149,0.20196724483109718,0.01697691372121932,0.009397772063766675,0.002604929514899285,2400.714022954997,0.7480300266019656,0.20734334490183012,2400.0,0.0,0.0,616.52,21.417039944866332,5.936500597759593,0.0,0.0,0.0,0.8562777777777779,0.029745888812314356,0.008245139719110547,0.02156213869387682,0.010308193117205674,0.002857285355942998,0.0,0.0,0.0,0.5635771634833309,2.566205628633271,0.7113159095548637,0.019581843236118605
Xiuzhou_Expressway Service District A,14,heuristic_historical,OFF,50,0,0.2560945622614867,0.01751687213300643,0.004855429235607191,0.06099371369139038,0.00418231787121802,0.0011592793685038514,1.0090191967975024,0.7286347367226149,0.20196724483109718,0.01697691372121932,0.009397772063766675,0.002604929514899285,2400.714022954997,0.7480300266019656,0.20734334490183012,2400.0,0.0,0.0,616.52,21.417039944866332,5.936500597759593,0.0,0.0,0.0,0.8562777777777779,0.029745888812314356,0.008245139719110547,0.02156213869387682,0.010308193117205674,0.002857285355942998,0.0,0.0,0.0,0.5635771634833309,2.566205628633271,0.7113159095548637,0.019581843236118605
Xiuzhou_Expressway Service District A,16,heuristic_historical,OFF,50,0,0.2560945622614867,0.01751687213300643,0.004855429235607191,0.05336949947996659,0.003659528137315768,0.0010143694474408702,1.0090191967975024,0.7286347367226149,0.20196724483109718,0.01697691372121932,0.009397772063766675,0.002604929514899285,2400.714022954997,0.7480300266019656,0.20734334490183012,2400.0,0.0,0.0,616.52,21.417039944866332,5.936500597759593,0.0,0.0,0.0,0.8562777777777779,0.029745888812314356,0.008245139719110547,0.02156213869387682,0.010308193117205674,0.002857285355942998,0.0,0.0,0.0,0.5635771634833309,2.566205628633271,0.7113159095548637,0.019581843236118605
Xiuzhou_Expressway Service District A,18,heuristic_historical,OFF,50,0,0.2560945622614867,0.01751687213300643,0.004855429235607191,0.04743955509330364,0.0032529138998362377,0.0009016617310585512,1.0090191967975024,0.7286347367226149,0.20196724483109718,0.01697691372121932,0.009397772063766675,0.002604929514899285,2400.714022954997,0.7480300266019656,0.20734334490183012,2400.0,0.0,0.0,616.52,21.417039944866332,5.936500597759593,0.0,0.0,0.0,0.8562777777777779,0.029745888812314356,0.008245139719110547,0.02156213869387682,0.010308193117205674,0.002857285355942998,0.0,0.0,0.0,0.5635771634833309,2.566205628633271,0.7113159095548637,0.019581843236118605
