station,sizing_scenario,dominant_type,peak_lambda_per_hour,mu_per_min,cv,cv_source,service_param_scope,station_mix_json,mix_coverage,rho_total,s,p_wait_zero_mms,p_wait_mms,p_wait_mgs,mean_wait_mms_min,mean_wait_mgs_min,probability_metric
Xiuzhou_Expressway Service District A,stress_case,DC_Fast,4.21978021978022,0.016286247403244938,1.4398548220048186,station_type_mixture,station_mixture_from_global_type_fits,"{""DC_Fast"": 0.4401990049751244, ""Level_2"": 0.40749585406301825, ""Mixed"": 0.15230514096185738}",1.0,4.318347166681108,15,4.8448627944546405e-05,3.5645699239751645e-06,8.866585718971549e-06,0.0002784979455771741,0.00042793742394420557,p_wait_gt_15min
Xiuzhou_Expressway Service District A,stress_case,DC_Fast,4.21978021978022,0.016286247403244938,1.4398548220048186,station_type_mixture,station_mixture_from_global_type_fits,"{""DC_Fast"": 0.4401990049751244, ""Level_2"": 0.40749585406301825, ""Mixed"": 0.15230514096185738}",1.0,4.318347166681108,16,1.275388389860898e-05,7.34975232866258e-07,1.9910007574990457e-06,6.703739597184603e-05,0.00010300905624515574,p_wait_gt_15min
Xiuzhou_Expressway Service District A,stress_case,DC_Fast,4.21978021978022,0.016286247403244938,1.4398548220048186,station_type_mixture,station_mixture_from_global_type_fits,"{""DC_Fast"": 0.4401990049751244, ""Level_2"": 0.40749585406301825, ""Mixed"": 0.15230514096185738}",1.0,4.318347166681108,17,3.170798058251269e-06,1.431210185164542e-07,4.222324245661815e-07,1.5352238044391353e-05,2.3590110106124708e-05,p_wait_gt_15min
Xiuzhou_Expressway Service District A,stress_case,DC_Fast,4.21978021978022,0.016286247403244938,1.4398548220048186,station_type_mixture,station_mixture_from_global_type_fits,"{""DC_Fast"": 0.4401990049751244, ""Level_2"": 0.40749585406301825, ""Mixed"": 0.15230514096185738}",1.0,4.318347166681108,18,7.465768779714746e-07,2.6394531599188372e-08,8.480306799368271e-08,3.3505410360584137e-06,5.148411047767902e-06,p_wait_gt_15min
Xiuzhou_Expressway Service District A,stress_case,DC_Fast,4.21978021978022,0.016286247403244938,1.4398548220048186,station_type_mixture,station_mixture_from_global_type_fits,"{""DC_Fast"": 0.4401990049751244, ""Level_2"": 0.40749585406301825, ""Mixed"": 0.15230514096185738}",1.0,4.318347166681108,19,1.6691032591846738e-07,4.621971023924228e-09,1.617239222552496e-08,6.980511178800982e-07,1.0726190333213923e-06,p_wait_gt_15min
Xiuzhou_Expressway Service District A,stress_case,DC_Fast,4.21978021978022,0.016286247403244938,1.4398548220048186,station_type_mixture,station_mixture_from_global_type_fits,"{""DC_Fast"": 0.4401990049751244, ""Level_2"": 0.40749585406301825, ""Mixed"": 0.15230514096185738}",1.0,4.318347166681108,20,3.551650924947339e-08,7.703336638124496e-10,2.9354545895537247e-09,1.390648627665458e-07,2.1368581017765198e-07,p_wait_gt_15min
Xiuzhou_Expressway Service District A,stress_case,DC_Fast,4.21978021978022,0.016286247403244938,1.4398548220048186,station_type_mixture,station_mixture_from_global_type_fits,"{""DC_Fast"": 0.4401990049751244, ""Level_2"": 0.40749585406301825, ""Mixed"": 0.15230514096185738}",1.0,4.318347166681108,21,7.208926358937508e-09,1.2246832585703925e-10,5.082410183608932e-10,2.6534473977438073e-08,4.0772632688857e-08,p_wait_gt_15min
Xiuzhou_Expressway Service District A,stress_case,DC_Fast,4.21978021978022,0.016286247403244938,1.4398548220048186,station_type_mixture,station_mixture_from_global_type_fits,"{""DC_Fast"": 0.4401990049751244, ""Level_2"": 0.40749585406301825, ""Mixed"": 0.15230514096185738}",1.0,4.318347166681108,22,1.3985727679675841e-09,1.860984898749027e-11,8.410817750500281e-11,4.85669891329583e-09,7.46275961756604e-09,p_wait_gt_15min
Xiuzhou_Expressway Service District A,stress_case,DC_Fast,4.21978021978022,0.016286247403244938,1.4398548220048186,station_type_mixture,station_mixture_from_global_type_fits,"{""DC_Fast"": 0.4401990049751244, ""Level_2"": 0.40749585406301825, ""Mixed"": 0.15230514096185738}",1.0,4.318347166681108,23,2.598289287499649e-10,2.7080075658644433e-12,1.3328911645110834e-11,8.539868390135504e-10,1.312228451855648e-09,p_wait_gt_15min
Xiuzhou_Expressway Service District A,stress_case,DC_Fast,4.21978021978022,0.016286247403244938,1.4398548220048186,station_type_mixture,station_mixture_from_global_type_fits,"{""DC_Fast"": 0.4401990049751244, ""Level_2"": 0.40749585406301825, ""Mixed"": 0.15230514096185738}",1.0,4.318347166681108,24,4.6305326502481774e-11,3.7800531882431226e-13,2.026245991065942e-12,1.4446024796060813e-10,2.2197631026140908e-10,p_wait_gt_15min
Xiuzhou_Expressway Service District A,stress_case,DC_Fast,4.21978021978022,0.016286247403244938,1.4398548220048186,station_type_mixture,station_mixture_from_global_type_fits,"{""DC_Fast"": 0.4401990049751244, ""Level_2"": 0.40749585406301825, ""Mixed"": 0.15230514096185738}",1.0,4.318347166681108,25,7.928911787751753e-12,5.069733558595481e-14,2.9595714928358894e-13,2.3540046405202273e-11,3.6171422368276754e-11,p_wait_gt_15min
Xiuzhou_Expressway Service District A,stress_case,DC_Fast,4.21978021978022,0.016286247403244938,1.4398548220048186,station_type_mixture,station_mixture_from_global_type_fits,"{""DC_Fast"": 0.4401990049751244, ""Level_2"": 0.40749585406301825, ""Mixed"": 0.15230514096185738}",1.0,4.318347166681108,26,1.3064235147353823e-12,6.542747006255848e-15,4.159616282516738e-14,3.699734630840221e-12,5.684978766783029e-12,p_wait_gt_15min
Xiuzhou_Expressway Service District A,stress_case,DC_Fast,4.21978021978022,0.016286247403244938,1.4398548220048186,station_type_mixture,station_mixture_from_global_type_fits,"{""DC_Fast"": 0.4401990049751244, ""Level_2"": 0.40749585406301825, ""Mixed"": 0.15230514096185738}",1.0,4.318347166681108,27,2.0741773241564144e-13,8.136293565585935e-16,5.6333819026215785e-15,5.615005104205793e-13,8.627966051051306e-13,p_wait_gt_15min
Xiuzhou_Expressway Service District A,stress_case,DC_Fast,4.21978021978022,0.016286247403244938,1.4398548220048186,station_type_mixture,station_mixture_from_global_type_fits,"{""DC_Fast"": 0.4401990049751244, ""Level_2"": 0.40749585406301825, ""Mixed"": 0.15230514096185738}",1.0,4.318347166681108,28,3.177330270740882e-14,9.762199476594527e-17,7.361048920925483e-16,8.23814292455732e-14,1.2658655897489636e-13,p_wait_gt_15min
Xiuzhou_Expressway Service District A,stress_case,DC_Fast,4.21978021978022,0.016286247403244938,1.4398548220048186,station_type_mixture,station_mixture_from_global_type_fits,"{""DC_Fast"": 0.4401990049751244, ""Level_2"": 0.40749585406301825, ""Mixed"": 0.15230514096185738}",1.0,4.318347166681108,29,4.7017513039519826e-15,1.1314869783242727e-17,9.291611200451185e-17,1.1696727884694312e-14,1.7973086261655684e-14,p_wait_gt_15min
Xiuzhou_Expressway Service District A,stress_case,DC_Fast,4.21978021978022,0.016286247403244938,1.4398548220048186,station_type_mixture,station_mixture_from_global_type_fits,"{""DC_Fast"": 0.4401990049751244, ""Level_2"": 0.40749585406301825, ""Mixed"": 0.15230514096185738}",1.0,4.318347166681108,30,6.728689347053742e-16,1.2683087072074511e-18,1.1342685348024103e-17,1.6087422931473146e-15,2.4719788553297713e-15,p_wait_gt_15min
Xiuzhou_Expressway Service District A,stress_case,DC_Fast,4.21978021978022,0.016286247403244938,1.4398548220048186,station_type_mixture,station_mixture_from_global_type_fits,"{""DC_Fast"": 0.4401990049751244, ""Level_2"": 0.40749585406301825, ""Mixed"": 0.15230514096185738}",1.0,4.318347166681108,31,9.3225993212394e-17,1.3763728720078675e-19,1.3405297513468818e-18,2.1453752299022002e-16,3.2965641716866666e-16,p_wait_gt_15min
Xiuzhou_Expressway Service District A,stress_case,DC_Fast,4.21978021978022,0.016286247403244938,1.4398548220048186,station_type_mixture,station_mixture_from_global_type_fits,"{""DC_Fast"": 0.4401990049751244, ""Level_2"": 0.40749585406301825, ""Mixed"": 0.15230514096185738}",1.0,4.318347166681108,32,1.2517384429195615e-17,1.4474956420926925e-20,1.5353488211776083e-19,2.7765183290860536e-17,4.266372948714274e-17,p_wait_gt_15min
Xiuzhou_Expressway Service District A,stress_case,DC_Fast,4.21978021978022,0.016286247403244938,1.4398548220048186,station_type_mixture,station_mixture_from_global_type_fits,"{""DC_Fast"": 0.4401990049751244, ""Level_2"": 0.40749585406301825, ""Mixed"": 0.15230514096185738}",1.0,4.318347166681108,33,1.6303055566081302e-18,1.4766489899271938e-21,1.7057544375974653e-20,3.490147698974131e-18,5.362929383153768e-18,p_wait_gt_15min
Xiuzhou_Expressway Service District A,stress_case,DC_Fast,4.21978021978022,0.016286247403244938,1.4398548220048186,station_type_mixture,station_mixture_from_global_type_fits,"{""DC_Fast"": 0.4401990049751244, ""Level_2"": 0.40749585406301825, ""Mixed"": 0.15230514096185738}",1.0,4.318347166681108,34,2.0615255244868832e-19,1.462519177520439e-22,1.8398831785677945e-21,4.264612812494429e-19,6.552965470952101e-19,p_wait_gt_15min
Xiuzhou_Expressway Service District A,stress_case,DC_Fast,4.21978021978022,0.016286247403244938,1.4398548220048186,station_type_mixture,station_mixture_from_global_type_fits,"{""DC_Fast"": 0.4401990049751244, ""Level_2"": 0.40749585406301825, ""Mixed"": 0.15230514096185738}",1.0,4.318347166681108,35,2.5330087072996458e-20,1.4075185435824886e-23,1.9283783484931322e-22,5.069170552395503e-20,7.789241616236014e-20,p_wait_gt_15min
Xiuzhou_Expressway Service District A,stress_case,DC_Fast,4.21978021978022,0.016286247403244938,1.4398548220048186,station_type_mixture,station_mixture_from_global_type_fits,"{""DC_Fast"": 0.4401990049751244, ""Level_2"": 0.40749585406301825, ""Mixed"": 0.15230514096185738}",1.0,4.318347166681108,36,3.0266145323805174e-21,1.3172831752009306e-24,1.965471308395426e-23,5.865813550948684e-21,9.013356041559722e-21,p_wait_gt_15min
Xiuzhou_Expressway Service District A,stress_case,DC_Fast,4.21978021978022,0.016286247403244938,1.4398548220048186,station_type_mixture,station_mixture_from_global_type_fits,"{""DC_Fast"": 0.4401990049751244, ""Level_2"": 0.40749585406301825, ""Mixed"": 0.15230514096185738}",1.0,4.318347166681108,37,3.519459601197583e-22,1.1997827281953549e-25,1.949573492609251e-24,6.612275563238052e-22,1.0160362817316351e-21,p_wait_gt_15min
Xiuzhou_Expressway Service District A,stress_case,DC_Fast,4.21978021978022,0.016286247403244938,1.4398548220048186,station_type_mixture,station_mixture_from_global_type_fits,"{""DC_Fast"": 0.4401990049751244, ""Level_2"": 0.40749585406301825, ""Mixed"": 0.15230514096185738}",1.0,4.318347166681108,38,3.9856800364984795e-23,1.0642254534561548e-26,1.8833025295119398e-25,7.265876443019523e-23,1.1164680016862234e-22,p_wait_gt_15min
Xiuzhou_Expressway Service District A,stress_case,DC_Fast,4.21978021978022,0.016286247403244938,1.4398548220048186,station_type_mixture,station_mixture_from_global_type_fits,"{""DC_Fast"": 0.4401990049751244, ""Level_2"": 0.40749585406301825, ""Mixed"": 0.15230514096185738}",1.0,4.318347166681108,39,4.398757264804006e-24,9.199533325104158e-28,1.7729712241796848e-26,7.787699453366111e-24,1.1966508534267399e-23,p_wait_gt_15min
Xiuzhou_Expressway Service District A,stress_case,DC_Fast,4.21978021978022,0.016286247403244938,1.4398548220048186,station_type_mixture,station_mixture_from_global_type_fits,"{""DC_Fast"": 0.4401990049751244, ""Level_2"": 0.40749585406301825, ""Mixed"": 0.15230514096185738}",1.0,4.318347166681108,40,4.734103702312836e-25,7.754934897448694e-29,1.6276592415142373e-27,8.146513392808844e-25,1.2517858787865033e-24,p_wait_gt_15min
Xiuzhou_Expressway Service District A,stress_case,DC_Fast,4.21978021978022,0.016286247403244938,1.4398548220048186,station_type_mixture,station_mixture_from_global_type_fits,"{""DC_Fast"": 0.4401990049751244, ""Level_2"": 0.40749585406301825, ""Mixed"": 0.15230514096185738}",1.0,4.318347166681108,41,4.971545251154896e-26,6.378761660615371e-30,1.4580457438732605e-28,8.321880451841802e-26,1.2787326224444164e-25,p_wait_gt_15min
Xiuzhou_Expressway Service District A,stress_case,DC_Fast,4.21978021978022,0.016286247403244938,1.4398548220048186,station_type_mixture,station_mixture_from_global_type_fits,"{""DC_Fast"": 0.4401990049751244, ""Level_2"": 0.40749585406301825, ""Mixed"": 0.15230514096185738}",1.0,4.318347166681108,42,5.0973452044460305e-27,5.122637376003232e-31,1.2751986088933635e-29,8.306021944349374e-27,1.2762958185283786e-26,p_wait_gt_15min
Xiuzhou_Expressway Service District A,stress_case,DC_Fast,4.21978021978022,0.016286247403244938,1.4398548220048186,station_type_mixture,station_mixture_from_global_type_fits,"{""DC_Fast"": 0.4401990049751244, ""Level_2"": 0.40749585406301825, ""Mixed"": 0.15230514096185738}",1.0,4.318347166681108,43,5.105487658033531e-28,4.0187536789605626e-32,1.0894945105227109e-30,8.104219215701828e-28,1.245286993790599e-27,p_wait_gt_15min
Xiuzhou_Expressway Service District A,stress_case,DC_Fast,4.21978021978022,0.016286247403244938,1.4398548220048186,station_type_mixture,station_mixture_from_global_type_fits,"{""DC_Fast"": 0.4401990049751244, ""Level_2"": 0.40749585406301825, ""Mixed"": 0.15230514096185738}",1.0,4.318347166681108,44,4.9980615320778753e-29,3.08148703626926e-33,9.097947903971569e-32,7.733762258708298e-29,1.1883629128859915e-28,p_wait_gt_15min
Xiuzhou_Expressway Service District A,stress_case,DC_Fast,4.21978021978022,0.016286247403244938,1.4398548220048186,station_type_mixture,station_mixture_from_global_type_fits,"{""DC_Fast"": 0.4401990049751244, ""Level_2"": 0.40749585406301825, ""Mixed"": 0.15230514096185738}",1.0,4.318347166681108,45,4.784732247156499e-30,2.310579817681772e-34,7.42939618388036e-33,7.221676376379455e-30,1.1096762594286952e-29,p_wait_gt_15min
Xiuzhou_Expressway Service District A,stress_case,DC_Fast,4.21978021978022,0.016286247403244938,1.4398548220048186,station_type_mixture,station_mixture_from_global_type_fits,"{""DC_Fast"": 0.4401990049751244, ""Level_2"": 0.40749585406301825, ""Mixed"": 0.15230514096185738}",1.0,4.318347166681108,46,4.481427110287061e-31,1.695056825748457e-35,5.935622155052243e-34,6.601617798806974e-31,1.0143986192899293e-30,p_wait_gt_15min
Xiuzhou_Expressway Service District A,stress_case,DC_Fast,4.21978021978022,0.016286247403244938,1.4398548220048186,station_type_mixture,station_mixture_from_global_type_fits,"{""DC_Fast"": 0.4401990049751244, ""Level_2"": 0.40749585406301825, ""Mixed"": 0.15230514096185738}",1.0,4.318347166681108,47,4.1084666147359475e-32,1.2171729067051833e-36,4.641770924533454e-35,5.910408596455119e-32,9.081880385088173e-32,p_wait_gt_15min
Xiuzhou_Expressway Service District A,stress_case,DC_Fast,4.21978021978022,0.016286247403244938,1.4398548220048186,station_type_mixture,station_mixture_from_global_type_fits,"{""DC_Fast"": 0.4401990049751244, ""Level_2"": 0.40749585406301825, ""Mixed"": 0.15230514096185738}",1.0,4.318347166681108,48,3.688430666769178e-33,8.558915289517938e-38,3.5546725236498956e-36,5.184674946620884e-33,7.966724623576003e-33,p_wait_gt_15min
Xiuzhou_Expressway Service District A,stress_case,DC_Fast,4.21978021978022,0.016286247403244938,1.4398548220048186,station_type_mixture,station_mixture_from_global_type_fits,"{""DC_Fast"": 0.4401990049751244, ""Level_2"": 0.40749585406301825, ""Mixed"": 0.15230514096185738}",1.0,4.318347166681108,49,3.244051751006304e-34,5.896162806179126e-39,2.666857302662502e-37,4.4579738435942715e-34,6.850082282239788e-34,p_wait_gt_15min
Xiuzhou_Expressway Service District A,stress_case,DC_Fast,4.21978021978022,0.016286247403244938,1.4398548220048186,station_type_mixture,station_mixture_from_global_type_fits,"{""DC_Fast"": 0.4401990049751244, ""Level_2"": 0.40749585406301825, ""Mixed"": 0.15230514096185738}",1.0,4.318347166681108,50,2.796383097429876e-35,3.980915423348232e-40,1.9609327704980478e-38,3.758666831983008e-35,5.77553345397162e-35,p_wait_gt_15min
Tongxiang_Bus Station,historical_avg,Level_2,5.577868852459017,0.015346790035614538,1.4249618284694399,station_type_mixture,station_mixture_from_global_type_fits,"{""DC_Fast"": 0.31636764294759, ""Level_2"": 0.4575474025226529, ""Mixed"": 0.2260849545297571}",1.0,6.05758472348803,1,1.0,1.0,1.0,inf,inf,p_wait_gt_15min
Tongxiang_Bus Station,historical_avg,Level_2,5.577868852459017,0.015346790035614538,1.4249618284694399,station_type_mixture,station_mixture_from_global_type_fits,"{""DC_Fast"": 0.31636764294759, ""Level_2"": 0.4575474025226529, ""Mixed"": 0.2260849545297571}",1.0,6.05758472348803,2,1.0,1.0,1.0,inf,inf,p_wait_gt_15min
Tongxiang_Bus Station,historical_avg,Level_2,5.577868852459017,0.015346790035614538,1.4249618284694399,station_type_mixture,station_mixture_from_global_type_fits,"{""DC_Fast"": 0.31636764294759, ""Level_2"": 0.4575474025226529, ""Mixed"": 0.2260849545297571}",1.0,6.05758472348803,3,1.0,1.0,1.0,inf,inf,p_wait_gt_15min
Tongxiang_Bus Station,historical_avg,Level_2,5.577868852459017,0.015346790035614538,1.4249618284694399,station_type_mixture,station_mixture_from_global_type_fits,"{""DC_Fast"": 0.31636764294759, ""Level_2"": 0.4575474025226529, ""Mixed"": 0.2260849545297571}",1.0,6.05758472348803,4,1.0,1.0,1.0,inf,inf,p_wait_gt_15min
Tongxiang_Bus Station,historical_avg,Level_2,5.577868852459017,0.015346790035614538,1.4249618284694399,station_type_mixture,station_mixture_from_global_type_fits,"{""DC_Fast"": 0.31636764294759, ""Level_2"": 0.4575474025226529, ""Mixed"": 0.2260849545297571}",1.0,6.05758472348803,5,1.0,1.0,1.0,inf,inf,p_wait_gt_15min
Tongxiang_Bus Station,historical_avg,Level_2,5.577868852459017,0.015346790035614538,1.4249618284694399,station_type_mixture,station_mixture_from_global_type_fits,"{""DC_Fast"": 0.31636764294759, ""Level_2"": 0.4575474025226529, ""Mixed"": 0.2260849545297571}",1.0,6.05758472348803,6,1.0,1.0,1.0,inf,inf,p_wait_gt_15min
Tongxiang_Bus Station,historical_avg,Level_2,5.577868852459017,0.015346790035614538,1.4249618284694399,station_type_mixture,station_mixture_from_global_type_fits,"{""DC_Fast"": 0.31636764294759, ""Level_2"": 0.4575474025226529, ""Mixed"": 0.2260849545297571}",1.0,6.05758472348803,7,0.6335318914683506,0.5099764762076466,0.5490207428174024,43.80347982245724,66.37357788501664,p_wait_gt_15min
Tongxiang_Bus Station,historical_avg,Level_2,5.577868852459017,0.015346790035614538,1.4249618284694399,station_type_mixture,station_mixture_from_global_type_fits,"{""DC_Fast"": 0.31636764294759, ""Level_2"": 0.4575474025226529, ""Mixed"": 0.2260849545297571}",1.0,6.05758472348803,8,0.3705907478610042,0.2369740773976262,0.2758898517431785,12.43182637640224,18.83742569292638,p_wait_gt_15min
Tongxiang_Bus Station,historical_avg,Level_2,5.577868852459017,0.015346790035614538,1.4249618284694399,station_type_mixture,station_mixture_from_global_type_fits,"{""DC_Fast"": 0.31636764294759, ""Level_2"": 0.4575474025226529, ""Mixed"": 0.2260849545297571}",1.0,6.05758472348803,9,0.20477172318521983,0.10401617038799706,0.1309579958738403,4.534699017541236,6.871239445948598,p_wait_gt_15min
Tongxiang_Bus Station,historical_avg,Level_2,5.577868852459017,0.015346790035614538,1.4249618284694399,station_type_mixture,station_mixture_from_global_type_fits,"{""DC_Fast"": 0.31636764294759, ""Level_2"": 0.4575474025226529, ""Mixed"": 0.2260849545297571}",1.0,6.05758472348803,10,0.10659160664811142,0.043010896024803416,0.05856065498951036,1.7617451635130321,2.6694986402435097,p_wait_gt_15min
Tongxiang_Bus Station,historical_avg,Level_2,5.577868852459017,0.015346790035614538,1.4249618284694399,station_type_mixture,station_mixture_from_global_type_fits,"{""DC_Fast"": 0.31636764294759, ""Level_2"": 0.4575474025226529, ""Mixed"": 0.2260849545297571}",1.0,6.05758472348803,11,0.05218632856397646,0.016727723167153836,0.02462978061524086,0.6880182519729938,1.0425252335827044,p_wait_gt_15min
Tongxiang_Bus Station,historical_avg,Level_2,5.577868852459017,0.015346790035614538,1.4249618284694399,station_type_mixture,station_mixture_from_global_type_fits,"{""DC_Fast"": 0.31636764294759, ""Level_2"": 0.4575474025226529, ""Mixed"": 0.2260849545297571}",1.0,6.05758472348803,12,0.02401846249162835,0.006115752452160358,0.009738002560619352,0.2633689990826359,0.3990720108074189,p_wait_gt_15min
Tongxiang_Bus Station,historical_avg,Level_2,5.577868852459017,0.015346790035614538,1.4249618284694399,station_type_mixture,station_mixture_from_global_type_fits,"{""DC_Fast"": 0.31636764294759, ""Level_2"": 0.4575474025226529, ""Mixed"": 0.2260849545297571}",1.0,6.05758472348803,13,0.010396208843813499,0.002102830641481776,0.003620933579497866,0.09757686378483053,0.14785413383704993,p_wait_gt_15min
Tongxiang_Bus Station,historical_avg,Level_2,5.577868852459017,0.015346790035614538,1.4249618284694399,station_type_mixture,station_mixture_from_global_type_fits,"{""DC_Fast"": 0.31636764294759, ""Level_2"": 0.4575474025226529, ""Mixed"": 0.2260849545297571}",1.0,6.05758472348803,14,0.004236957490670099,0.0006807819223235706,0.0012677118558475167,0.03476033589904998,0.052670880748658944,p_wait_gt_15min
Tongxiang_Bus Station,historical_avg,Level_2,5.577868852459017,0.015346790035614538,1.4249618284694399,station_type_mixture,station_mixture_from_global_type_fits,"{""DC_Fast"": 0.31636764294759, ""Level_2"": 0.4575474025226529, ""Mixed"": 0.2260849545297571}",1.0,6.05758472348803,15,0.0016285922646949893,0.00020786955311125887,0.0004186004538567712,0.011866973760360854,0.01798152818760633,p_wait_gt_15min
Tongxiang_Bus Station,historical_avg,Level_2,5.577868852459017,0.015346790035614538,1.4249618284694399,station_type_mixture,station_mixture_from_global_type_fits,"{""DC_Fast"": 0.31636764294759, ""Level_2"": 0.4575474025226529, ""Mixed"": 0.2260849545297571}",1.0,6.05758472348803,16,0.0005915783482648154,5.9981233369875325e-05,0.00013062324834927966,0.0038770626613229067,0.005874750626192834,p_wait_gt_15min
Tongxiang_Bus Station,historical_avg,Level_2,5.577868852459017,0.015346790035614538,1.4249618284694399,station_type_mixture,station_mixture_from_global_type_fits,"{""DC_Fast"": 0.31636764294759, ""Level_2"": 0.4575474025226529, ""Mixed"": 0.2260849545297571}",1.0,6.05758472348803,17,0.0002035070131835271,1.639106257166306e-05,3.8601881346524284e-05,0.0012118493554008761,0.0018362645593825591,p_wait_gt_15min
Tongxiang_Bus Station,historical_avg,Level_2,5.577868852459017,0.015346790035614538,1.4249618284694399,station_type_mixture,station_mixture_from_global_type_fits,"{""DC_Fast"": 0.31636764294759, ""Level_2"": 0.4575474025226529, ""Mixed"": 0.2260849545297571}",1.0,6.05758472348803,18,6.644367064796483e-05,4.251145322503835e-06,1.0826886648356319e-05,0.0003625299544425136,0.0005493264522446765,p_wait_gt_15min
Tongxiang_Bus Station,historical_avg,Level_2,5.577868852459017,0.015346790035614538,1.4249618284694399,station_type_mixture,station_mixture_from_global_type_fits,"{""DC_Fast"": 0.31636764294759, ""Level_2"": 0.4575474025226529, ""Mixed"": 0.2260849545297571}",1.0,6.05758472348803,19,2.0632801372642573e-05,1.0486610521938197e-06,2.888211896315449e-06,0.00010387841518453527,0.0001574026106777028,p_wait_gt_15min
Tongxiang_Bus Station,historical_avg,Level_2,5.577868852459017,0.015346790035614538,1.4249618284694399,station_type_mixture,station_mixture_from_global_type_fits,"{""DC_Fast"": 0.31636764294759, ""Level_2"": 0.4575474025226529, ""Mixed"": 0.2260849545297571}",1.0,6.05758472348803,20,6.106348897995637e-06,2.4653759924428675e-07,7.34299702154378e-07,2.8538165314022305e-05,4.3242686330930006e-05,p_wait_gt_15min
Tongxiang_Bus Station,historical_avg,Level_2,5.577868852459017,0.015346790035614538,1.4249618284694399,station_type_mixture,station_mixture_from_global_type_fits,"{""DC_Fast"": 0.31636764294759, ""Level_2"": 0.4575474025226529, ""Mixed"": 0.2260849545297571}",1.0,6.05758472348803,21,1.7257122505595462e-06,5.534705744322617e-08,1.7827112338376447e-07,7.525407616131343e-06,1.1402934893535849e-05,p_wait_gt_15min
Tongxiang_Bus Station,historical_avg,Level_2,5.577868852459017,0.015346790035614538,1.4249618284694399,station_type_mixture,station_mixture_from_global_type_fits,"{""DC_Fast"": 0.31636764294759, ""Level_2"": 0.4575474025226529, ""Mixed"": 0.2260849545297571}",1.0,6.05758472348803,22,4.665683581484391e-07,1.1886829767445041e-08,4.1404618122498815e-08,1.9069689126702944e-06,2.889550103380964e-06,p_wait_gt_15min
Tongxiang_Bus Station,historical_avg,Level_2,5.577868852459017,0.015346790035614538,1.4249618284694399,station_type_mixture,station_mixture_from_global_type_fits,"{""DC_Fast"": 0.31636764294759, ""Level_2"": 0.4575474025226529, ""Mixed"": 0.2260849545297571}",1.0,6.05758472348803,23,1.2088457751689716e-07,2.4465058828650537e-09,9.215635309996131e-09,4.6491977934743105e-07,7.044734644342329e-07,p_wait_gt_15min
Tongxiang_Bus Station,historical_avg,Level_2,5.577868852459017,0.015346790035614538,1.4249618284694399,station_type_mixture,station_mixture_from_global_type_fits,"{""DC_Fast"": 0.31636764294759, ""Level_2"": 0.4575474025226529, ""Mixed"": 0.2260849545297571}",1.0,6.05758472348803,24,3.006332260107673e-08,4.833224309306301e-10,1.96884824229334e-09,1.0917885152188937e-07,1.6543413980479237e-07,p_wait_gt_15min
Tongxiang_Bus Station,historical_avg,Level_2,5.577868852459017,0.015346790035614538,1.4249618284694399,station_type_mixture,station_mixture_from_global_type_fits,"{""DC_Fast"": 0.31636764294759, ""Level_2"": 0.4575474025226529, ""Mixed"": 0.2260849545297571}",1.0,6.05758472348803,25,7.187382922504577e-09,9.178999875701652e-11,4.04358829273818e-10,2.4723951244873696e-08,3.746316754349866e-08,p_wait_gt_15min
Tongxiang_Bus Station,historical_avg,Level_2,5.577868852459017,0.015346790035614538,1.4249618284694399,station_type_mixture,station_mixture_from_global_type_fits,"{""DC_Fast"": 0.31636764294759, ""Level_2"": 0.4575474025226529, ""Mixed"": 0.2260849545297571}",1.0,6.05758472348803,26,1.654199440528004e-09,1.6781742647014804e-11,7.994750202370658e-11,5.404960973792425e-09,8.18991092976052e-09,p_wait_gt_15min
Tongxiang_Bus Station,historical_avg,Level_2,5.577868852459017,0.015346790035614538,1.4249618284694399,station_type_mixture,station_mixture_from_global_type_fits,"{""DC_Fast"": 0.31636764294759, ""Level_2"": 0.4575474025226529, ""Mixed"": 0.2260849545297571}",1.0,6.05758472348803,27,3.669991067371268e-10,2.95759566458572e-12,1.523712106671716e-11,1.1418805843190434e-09,1.7302438118131392e-09,p_wait_gt_15min
Tongxiang_Bus Station,historical_avg,Level_2,5.577868852459017,0.015346790035614538,1.4249618284694399,station_type_mixture,station_mixture_from_global_type_fits,"{""DC_Fast"": 0.31636764294759, ""Level_2"": 0.4575474025226529, ""Mixed"": 0.2260849545297571}",1.0,6.05758472348803,28,7.858561877363252e-11,5.030851261083902e-13,2.8028629972323273e-12,2.333678878365104e-10,3.536125837937946e-10,p_wait_gt_15min
Tongxiang_Bus Station,historical_avg,Level_2,5.577868852459017,0.015346790035614538,1.4249618284694399,station_type_mixture,station_mixture_from_global_type_fits,"{""DC_Fast"": 0.31636764294759, ""Level_2"": 0.4575474025226529, ""Mixed"": 0.2260849545297571}",1.0,6.05758472348803,29,1.6260348012821236e-11,8.26899717004812e-14,4.982066399677859e-13,4.6182043747720356e-11,6.997771615411834e-11,p_wait_gt_15min
Tongxiang_Bus Station,historical_avg,Level_2,5.577868852459017,0.015346790035614538,1.4249618284694399,station_type_mixture,station_mixture_from_global_type_fits,"{""DC_Fast"": 0.31636764294759, ""Level_2"": 0.4575474025226529, ""Mixed"": 0.2260849545297571}",1.0,6.05758472348803,30,3.254636666122836e-12,1.3147710305255765e-14,8.566493108406632e-14,8.857619130596352e-12,1.3421579190131803e-11,p_wait_gt_15min
